brand_id,brand_name,type,dosage_form,generic,strength,manufacturer,package_container,package_size
31654,Ginsina,herbal,Capsule,Panax Ginseng,500 mg,Ibn Sina Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
27683,Ginoba,herbal,Capsule,Ginkgo Biloba,60 mg,Radiant Nutraceuticals Ltd.,"Unit Price: ৳ 20.00,(30's pack: ৳ 600.00),",(30's pack: ৳ 600.00)
31918,Ginkgo-B,herbal,Capsule,Ginkgo Biloba,60 mg,Aristopharma Ltd.,"Unit Price: ৳ 20.00,(30's pack: ৳ 600.00),",(30's pack: ৳ 600.00)
31652,Gingoba,herbal,Tablet,Ginkgo Biloba,120 mg,Ibn Sina Pharmaceuticals Ltd.,"Unit Price: ৳ 16.00,(30's pack: ৳ 480.00),",(30's pack: ৳ 480.00)
31653,Gingoba,herbal,Tablet,Ginkgo Biloba,40 mg,Ibn Sina Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
29727,Gingo,herbal,Capsule,Ginkgo Biloba,60 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
29867,Ginera,herbal,Capsule,Panax Ginseng,500 mg,Renata Limited,"Unit Price: ৳ 25.00,(30's pack: ৳ 750.00),",(30's pack: ৳ 750.00)
32291,Ginax,herbal,Capsule,Panax Ginseng,500 mg,Drug International Ltd.,"Unit Price: ৳ 7.00,(32's pack: ৳ 224.00),",(32's pack: ৳ 224.00)
27665,Giloba,herbal,Capsule,Ginkgo Biloba,60 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
27664,Giloba,herbal,Capsule,Ginkgo Biloba,120 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 15.00,(30's pack: ৳ 450.00),",(30's pack: ৳ 450.00)
27508,Gelaseed,herbal,Capsule,Flaxseed oil [Linum Usitatissimum],1000 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",(30's pack: ৳ 210.00)
27682,Gastroaid,herbal,Tablet,Fermented soy [Lactobacillus Delbrueckii],500 mg,Radiant Nutraceuticals Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
32287,Garllium,herbal,Capsule,Garlic Oil,385 mg,Renata Limited,"Unit Price: ৳ 25.00,(30's pack: ৳ 750.00),",(30's pack: ৳ 750.00)
28532,Garlin,herbal,Capsule,Garlic Oil,10 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
29107,Garlicap,herbal,Capsule,Garlic Oil,10 mg,Drug International Ltd.,"Unit Price: ৳ 3.00,(50's pack: ৳ 150.00),",(50's pack: ৳ 150.00)
29660,Frodex,herbal,Tablet,Ambar Momiyaee,Not Specified,Hamdard Bangladesh,"Unit Price: ৳ 42.50,(20's pack: ৳ 850.00),",(20's pack: ৳ 850.00)
31651,Flucare,herbal,Capsule,Andrographis paniculata,200 mg,Ibn Sina Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(30's pack: ৳ 150.00),",(30's pack: ৳ 150.00)
27681,Floriz,herbal,Tablet,Biotin,1000 mcg,Radiant Nutraceuticals Ltd.,"Unit Price: ৳ 20.00,(30's pack: ৳ 600.00),",(30's pack: ৳ 600.00)
21161,Fiberlax Ultra,herbal,Effervescent Granules,Ispaghula Husk + Mebeverine Hydrochloride,(3.5 gm+135 mg)/sachet,Incepta Pharmaceuticals Ltd.,"3.5 gm sachet: ৳ 20.00,(20's pack: ৳ 400.00),",(20's pack: ৳ 400.00)
29659,Fevnil,herbal,Syrup,Khakshi,Not Specified,Hamdard Bangladesh,100 ml bottle: ৳ 70.00,Not Specified
29725,Ferodin,herbal,Capsule,Nabayas Louha Herbal Haematinic,500 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 2.00,(50's pack: ৳ 100.00),",(50's pack: ৳ 100.00)
29869,JeeBee,herbal,Capsule,Ginkgo Biloba,60 mg,Renata Limited,"Unit Price: ৳ 20.00,(30's pack: ৳ 600.00),",(30's pack: ৳ 600.00)
29125,Jarira,herbal,Capsule,Chirata [Swertia Chirata],250 mg,Drug International Ltd.,"Unit Price: ৳ 4.00,(40's pack: ৳ 160.00),",(40's pack: ৳ 160.00)
29906,Ispahusk,herbal,Effervescent Powder,Psyllium [Ispaghula Husk] + Senna Extract,(3.5 gm+7.5 mg)/5.38 gm,UniMed UniHealth,130 gm container: ৳ 400.00,Not Specified
31649,Isabgul Plus,herbal,Effervescent Powder,Ispaghula Husk + Sonapata,(3 gm+1 gm)/4 gm,Ibn Sina Pharmaceuticals Ltd.,"4 gm sachet: ৳ 15.00,(20's pack: ৳ 300.00),",(20's pack: ৳ 300.00)
29376,Isabgul Plus,herbal,Effervescent Powder,Ispaghula Husk + Sonapata,(3 gm+1 gm)/4 gm,Ibn Sina Pharmaceuticals Ltd.,100 gm container: ৳ 330.00,Not Specified
31657,Iripum,herbal,Capsule,Pumpkin [Cucurbita pepo],500 mg,Ibn Sina Pharmaceuticals Ltd.,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",(30's pack: ৳ 210.00)
30328,Intellon,herbal,Capsule,Ginkgo Biloba,120 mg,Total Natural Company,"Unit Price: ৳ 25.00,(30's pack: ৳ 750.00),",(30's pack: ৳ 750.00)
29671,Insperm,herbal,Tablet,Espand,Not Specified,Hamdard Bangladesh,"Unit Price: ৳ 3.00,(50's pack: ৳ 150.00),",(50's pack: ৳ 150.00)
13970,Inovit E,herbal,Capsule,Vitamin E [Alpha Tocopherol Acetate],400 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
13969,Inovit E,herbal,Capsule,Vitamin E [Alpha Tocopherol Acetate],200 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 4.00,(30's pack: ৳ 120.00),",(30's pack: ৳ 120.00)
29595,Improliv,herbal,Capsule,Silymarin [Milk thistle],140 mg,Veritas Pharmaceuticals Ltd.,"Unit Price: ৳ 9.00,(30's pack: ৳ 270.00),",(30's pack: ৳ 270.00)
31554,Immuna,herbal,Capsule,Spirulina,450 mg,Alien Pharma,"Unit Price: ৳ 15.50,(30's pack: ৳ 465.00),",(30's pack: ৳ 465.00)
29670,Icturn,herbal,Syrup,Dinar,Not Specified,Hamdard Bangladesh,"100 ml bottle: ৳ 60.00,225 ml bottle: ৳ 100.00,450 ml bottle: ৳ 150.00",Not Specified
29732,Honeybas,herbal,Syrup,Herbal cough syrup [Adhatoda Vasica],Not Specified,ACME Laboratories Ltd.,100 ml bottle: ৳ 75.00,Not Specified
29108,HollySeed,herbal,Capsule,Nigella Sativa [Black Seed Oil],500 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 8.00,(60's pack: ৳ 480.00),",(60's pack: ৳ 480.00)
29669,Hermin,herbal,Tablet,Rehmin,Not Specified,Hamdard Bangladesh,"Unit Price: ৳ 6.00,(50's pack: ৳ 300.00),",(50's pack: ৳ 300.00)
29731,Hepatolin,herbal,Syrup,Rohitakarista,Not Specified,ACME Laboratories Ltd.,"200 ml bottle: ৳ 75.00,450 ml bottle: ৳ 150.00",Not Specified
31125,Hepanor,herbal,Capsule,Silymarin [Milk thistle],70 mg,Drug International Ltd.,"Unit Price: ৳ 6.00,(32's pack: ৳ 192.00),",(32's pack: ৳ 192.00)
29858,Hepanor,herbal,Capsule,Silymarin [Milk thistle],140 mg,Drug International Ltd.,"Unit Price: ৳ 9.00,(20's pack: ৳ 180.00),",(20's pack: ৳ 180.00)
28268,Hepamilk,herbal,Capsule,Silymarin [Milk thistle],70 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 5.00,(30's pack: ৳ 150.00),,Unit Price: ৳ 5.00,(20's pack: ৳ 100.00),","(30's pack: ৳ 150.00),(20's pack: ৳ 100.00)"
16676,Hepamilk,herbal,Capsule,Silymarin [Milk thistle],140 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 9.00,(20's pack: ৳ 180.00),",(20's pack: ৳ 180.00)
32094,Hepamarin,herbal,Capsule,Silymarin [Milk thistle],140 mg,Aristopharma Ltd.,"Unit Price: ৳ 11.00,(30's pack: ৳ 330.00),",(30's pack: ৳ 330.00)
29668,Hepalgin,herbal,Tablet,Kabid Nawshadri,Not Specified,Hamdard Bangladesh,"Unit Price: ৳ 2.00,(100's pack: ৳ 200.00),",(100's pack: ৳ 200.00)
29730,Hemorist,herbal,Syrup,Abhayarista,Not Specified,ACME Laboratories Ltd.,200 ml bottle: ৳ 60.00,Not Specified
29667,Helax,herbal,Tablet,Aloe + Black Pepper + Henbane,130.43 mg+86.96 mg+18.12mg,Hamdard Bangladesh,"Unit Price: ৳ 2.00,(50's pack: ৳ 100.00),",(50's pack: ৳ 100.00)
29666,Hantar,herbal,Tablet,White Damar + Acacia + Bole Rubra,1.66 gm+1.66 gm+1.66 gm,Hamdard Bangladesh,"Unit Price: ৳ 2.00,(50's pack: ৳ 100.00),",(50's pack: ৳ 100.00)
29665,Hanrhoid-B,herbal,Tablet,Guggul + Barberry + Chebulic Myrobalan,100 mg+33.33 mg+16.67 mg,Hamdard Bangladesh,"Unit Price: ৳ 3.00,(50's pack: ৳ 150.00),",(50's pack: ৳ 150.00)
29664,Hanrhoid,herbal,Tablet,Chebulic Myrobalan + Barberry,125 mg+125 mg,Hamdard Bangladesh,"Unit Price: ৳ 3.00,(50's pack: ৳ 150.00),",(50's pack: ৳ 150.00)
29663,Hanpy,herbal,Tablet,Datura + Rhubarb + Ginger,64.28 mg+42.86 mg+21.43 mg,Hamdard Bangladesh,"Unit Price: ৳ 2.00,(50's pack: ৳ 100.00),",(50's pack: ৳ 100.00)
27684,Luzent,herbal,Capsule,Lutein + Zeaxanthin,20 mg+5 mg,Radiant Nutraceuticals Ltd.,"Unit Price: ৳ 35.00,(27's pack: ৳ 945.00),",(27's pack: ৳ 945.00)
31091,Luvena,herbal,Capsule,Probiotic Combination [3.2 Billion],3.2 billion,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 30.00,(20's pack: ৳ 600.00),",(20's pack: ৳ 600.00)
29678,Lubub Kabir,herbal,Powder for Suspension,Salep + Coconut + Poppy Seeds +  Almond,Not Specified,Hamdard Bangladesh,100 gm container: ৳ 750.00,Not Specified
27668,Livolite,herbal,Capsule,Andrographis paniculata,200 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(30's pack: ৳ 150.00),",(30's pack: ৳ 150.00)
16680,Livec,herbal,Capsule,Silymarin [Milk thistle],70 mg,Hamdard Bangladesh,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
27624,Livasil,herbal,Capsule,Silymarin [Milk thistle],140 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 11.00,(30's pack: ৳ 330.00),",(30's pack: ৳ 330.00)
27623,Livasil,herbal,Capsule,Silymarin [Milk thistle],70 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",(30's pack: ৳ 210.00)
1427,Liqumint,herbal,Capsule,Peppermint Oil,187 mg/0.2 ml,Beacon Pharmaceuticals Ltd.,"Unit Price: ৳ 7.05,(30's pack: ৳ 211.50),",(30's pack: ৳ 211.50)
13971,Liqu-E,herbal,Capsule,Vitamin E [Alpha Tocopherol Acetate],200 mg,Beacon Pharmaceuticals Ltd.,"30 capsule in a bottle: ৳ 120.60,50 capsule in blister: ৳ 201.00",Not Specified
29637,Lina,herbal,Capsule,Spirulina,500 mg,Hamdard Bangladesh,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
29636,Lina,herbal,Capsule,Spirulina,250 mg,Hamdard Bangladesh,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
13988,Lifil-E,herbal,Capsule,Vitamin E [Alpha Tocopherol Acetate],400 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 6.00,(50's pack: ৳ 300.00),",(50's pack: ৳ 300.00)
13987,Lifil-E,herbal,Capsule,Vitamin E [Alpha Tocopherol Acetate],200 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 4.00,(50's pack: ৳ 200.00),",(50's pack: ৳ 200.00)
29677,Libidex,herbal,Capsule,Saffron + Mace arillus + Nutmeg fruit,Not Specified,Hamdard Bangladesh,"Unit Price: ৳ 32.50,(20's pack: ৳ 650.00),",(20's pack: ৳ 650.00)
29734,Lecosav,herbal,Syrup,Patrangasav,Not Specified,ACME Laboratories Ltd.,200 ml bottle: ৳ 110.00,Not Specified
27667,Lecor,herbal,Syrup,Patrangasav,Not Specified,Square Pharmaceuticals Ltd.,200 ml bottle: ৳ 140.00,Not Specified
32846,Laxadil-Senna,herbal,Effervescent Powder,Psyllium [Ispaghula Husk] + Senna Extract,(3.5 gm+7.5 mg)/5.38 gm,Drug International Ltd.,Price Unavailable,Not Specified
29635,Ladica,herbal,Capsule,Black Cohosh [Cimicifuga Racemosa],40 mg,Hamdard Bangladesh,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
30311,Lactohil,herbal,Oral Powder,23 herb formula to increase breast milk,100 gm/container,HLL Lifecare Limited,100 gm container: ৳ 575.00,Not Specified
33154,Lactoflora,herbal,Capsule,Probiotic Combination [2 Billion],2 billion,Drug International Ltd.,Price Unavailable,Not Specified
29676,Kulzam,herbal,Liquid,Camphor + Thymol + Menthol + Eucalyptus oil,Not Specified,Hamdard Bangladesh,50 ml drop: ৳ 70.00,Not Specified
28008,Kofsol,herbal,Syrup,Herbal cough syrup [Adhatoda Vasica],Not Specified,Kemiko Pharmaceuticals Ltd.,100 ml bottle: ৳ 65.00,Not Specified
29634,Kobi,herbal,Capsule,Ginkgo Biloba,40 mg,Hamdard Bangladesh,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
29633,Kobi,herbal,Capsule,Ginkgo Biloba,60 mg,Hamdard Bangladesh,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",(30's pack: ৳ 210.00)
29733,Kidcare,herbal,Syrup,Jirakaddarista,Not Specified,ACME Laboratories Ltd.,100 ml bottle: ৳ 80.00,Not Specified
29675,Joshina,herbal,Powder for Suspension,Herbal cough syrup [Glycyrrhiza Glabra],6 gm/sachet,Hamdard Bangladesh,"6 gm sachet: ৳ 13.00,(25's pack: ৳ 325.00),",(25's pack: ৳ 325.00)
27666,Jorvan,herbal,Capsule,Jogaraj Guggulu,500 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
29632,Jonort,herbal,Capsule,St. John’s Wort,300 mg,Hamdard Bangladesh,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",(30's pack: ৳ 210.00)
29674,Jinsant,herbal,Syrup,Jinsin,Not Specified,Hamdard Bangladesh,"100 ml bottle: ৳ 80.00,225 ml bottle: ৳ 150.00,450 ml bottle: ৳ 240.00",Not Specified
27670,Nilagel,herbal,Capsule,Nigella Sativa [Black Seed Oil],500 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 7.50,(30's pack: ৳ 225.00),",(30's pack: ৳ 225.00)
29353,Neuriva,herbal,Capsule,Ginkgo Biloba,60 mg,UniMed UniHealth,"Unit Price: ৳ 20.00,(30's pack: ৳ 600.00),",(30's pack: ৳ 600.00)
29740,Nervolin,herbal,Syrup,Aswagandharista,Not Specified,ACME Laboratories Ltd.,200 ml bottle: ৳ 80.00,Not Specified
29684,Nervent,herbal,Tablet,"Jadwar [Denudatum, Saffron, Henbane]",Not Specified,Hamdard Bangladesh,"Unit Price: ৳ 20.00,(50's pack: ৳ 1,000.00),","(50's pack: ৳ 1,000.00)"
27653,Navit,herbal,Capsule,Spirulina,500 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
29683,Naunehal,herbal,Syrup,Aniseed + Indian dill + Black cardamom + Peppermint,Not Specified,Hamdard Bangladesh,100 ml bottle: ৳ 60.00,Not Specified
25414,Nature-E,herbal,Capsule,Vitamin E [Alpha Tocopherol Acetate],400 IU,UniMed UniHealth,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",(30's pack: ৳ 210.00)
25413,Nature-E,herbal,Capsule,Vitamin E [Alpha Tocopherol Acetate],200 IU,UniMed UniHealth,"Unit Price: ৳ 5.00,(30's pack: ৳ 150.00),",(30's pack: ৳ 150.00)
31017,Natlina,herbal,Capsule,Spirulina,500 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
27613,Natlax,herbal,Effervescent Powder,Psyllium [Ispaghula Husk] + Senna Extract,(3.5 gm+7.5 mg)/5.38 gm,Radiant Nutraceuticals Ltd.,100 gm container: ৳ 400.00,Not Specified
27669,Monera,herbal,Syrup,Bacopa extract [Natural memory enhancer],Not Specified,Square Pharmaceuticals Ltd.,100 ml bottle: ৳ 80.00,Not Specified
32720,Mintol,herbal,Capsule,Peppermint Oil,187 mg/0.2 ml,General Pharmaceuticals Ltd.,"Unit Price: ৳ 7.05,(30's pack: ৳ 211.50),",(30's pack: ৳ 211.50)
32719,Mintek,herbal,Capsule,Peppermint Oil,187 mg/0.2 ml,Drug International Ltd.,"Unit Price: ৳ 6.05,(50's pack: ৳ 302.50),",(50's pack: ৳ 302.50)
21163,Mevelum,herbal,Effervescent Granules,Ispaghula Husk + Mebeverine Hydrochloride,(3.5 gm+135 mg)/sachet,Ziska Pharmaceuticals Ltd.,"3.5 gm sachet: ৳ 14.00,(20's pack: ৳ 280.00),",(20's pack: ৳ 280.00)
32189,Methicap,herbal,Capsule,Silymarin [Milk thistle],140 mg,Bronson  Laboratories (BD) Ltd.,"Unit Price: ৳ 20.00,(30's pack: ৳ 600.00),",(30's pack: ৳ 600.00)
27649,Mestiza,herbal,Capsule,Black Cohosh [Cimicifuga Racemosa],40 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
29738,Menotox,herbal,Syrup,Ashokarista,Not Specified,ACME Laboratories Ltd.,200 ml bottle: ৳ 80.00,Not Specified
28881,Menopa,herbal,Capsule,Black Cohosh [Cimicifuga Racemosa],40 mg,Kemiko Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(30's pack: ৳ 150.00),",(30's pack: ৳ 150.00)
33118,Menoherb,herbal,Capsule,Black Cohosh [Cimicifuga Racemosa],40 mg,Drug International Ltd.,Price Unavailable,Not Specified
27685,Menofemin,herbal,Capsule,Black Cohosh [Cimicifuga Racemosa],40 mg,Radiant Nutraceuticals Ltd.,"Unit Price: ৳ 12.00,(30's pack: ৳ 360.00),",(30's pack: ৳ 360.00)
29737,Menocare,herbal,Capsule,Black Cohosh [Cimicifuga Racemosa],40 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 5.00,(30's pack: ৳ 150.00),",(30's pack: ৳ 150.00)
31394,Melbit,herbal,Capsule,Bitter Melon [Korola],400 mg,Drug International Ltd.,"Unit Price: ৳ 3.00,(40's pack: ৳ 120.00),",(40's pack: ৳ 120.00)
29736,Megajoy,herbal,Tablet,Yohimbine Hydrochloride,5.4 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 30.00,(10's pack: ৳ 300.00),",(10's pack: ৳ 300.00)
30422,Mebo,herbal,Ointment,β-Sitosterol,0.25% w/w,Gulf pharmaceutical industries,"15 gm tube: ৳ 345.00,30 gm tube: ৳ 580.00",Not Specified
32187,Maxton,herbal,Capsule,Panax Ginseng,500 mg,Bronson  Laboratories (BD) Ltd.,"Unit Price: ৳ 20.00,(30's pack: ৳ 600.00),",(30's pack: ৳ 600.00)
29682,Masturin,herbal,Syrup,Devil’s Cotton + Ashoka bark + Aswagandha,Not Specified,Hamdard Bangladesh,"100 ml bottle: ৳ 60.00,225 ml bottle: ৳ 100.00,450 ml bottle: ৳ 150.00",Not Specified
29735,Mariment,herbal,Ointment,Calendula Officinalis [Marigold],0.04 gm/gm,ACME Laboratories Ltd.,10 gm tube: ৳ 50.00,Not Specified
29681,Marbelus,herbal,Syrup,Belgiri [Bael fruit + Connessi bark],(1 gm+0.5 gm)/5 ml,Hamdard Bangladesh,"100 ml bottle: ৳ 60.00,225 ml bottle: ৳ 100.00",Not Specified
29680,Majoon Mugalliz,herbal,Powder for Suspension,Almond + Coconut + Edible Pine + Salep,Not Specified,Hamdard Bangladesh,100 gm container: ৳ 170.00,Not Specified
27650,Premelos,herbal,Capsule,Ginkgo Biloba,60 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",(30's pack: ৳ 210.00)
27692,Pirulin,herbal,Capsule,Spirulina,500 mg,Radiant Nutraceuticals Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
29594,Pirugold,herbal,Capsule,Spirulina,500 mg,Veritas Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
29743,Perkup,herbal,Capsule,St. John’s Wort,300 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 3.00,(20's pack: ৳ 60.00),",(20's pack: ৳ 60.00)
27672,Pepnor,herbal,Syrup,Jeerakaddarishta Carminative,Not Specified,Square Pharmaceuticals Ltd.,100 ml bottle: ৳ 80.00,Not Specified
29688,Peniton,herbal,Liquid,"Tila Jadeed [Madar, Mace arillus, Nutmeg nut]",Not Specified,Hamdard Bangladesh,"15 ml drop: ৳ 200.00,20 gm ointment: ৳ 200.00",Not Specified
29687,Peblew,herbal,Tablet,"Bandish [Oak Galls, Tannic acid]",15.63 mg+78.12 mg,Hamdard Bangladesh,"Unit Price: ৳ 2.00,(50's pack: ৳ 100.00),",(50's pack: ৳ 100.00)
28880,Pavitex,herbal,Capsule,Panax Ginseng,500 mg,Kemiko Pharmaceuticals Ltd.,"Unit Price: ৳ 22.00,(20's pack: ৳ 440.00),",(20's pack: ৳ 440.00)
29116,Papaya,herbal,Capsule,Carica Papaya Leaf Extract,250 mg,Ibn Sina Pharmaceuticals Ltd.,"Unit Price: ৳ 15.00,(20's pack: ৳ 300.00),",(20's pack: ৳ 300.00)
27686,Panaseng,herbal,Capsule,Panax Ginseng,100 mg,Radiant Nutraceuticals Ltd.,"Unit Price: ৳ 20.00,(30's pack: ৳ 600.00),",(30's pack: ৳ 600.00)
29593,Panaking,herbal,Capsule,Panax Ginseng,100 mg,Veritas Pharmaceuticals Ltd.,"Unit Price: ৳ 15.00,(30's pack: ৳ 450.00),",(30's pack: ৳ 450.00)
32190,Paltex,herbal,Capsule,Saw Palmetto (160 mg),160 mg,Bronson  Laboratories (BD) Ltd.,"Unit Price: ৳ 20.00,(30's pack: ৳ 600.00),",(30's pack: ৳ 600.00)
29640,Palmet,herbal,Capsule,Saw Palmetto (160 mg),160 mg,Hamdard Bangladesh,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
28879,Painthol,herbal,Muscle Rub,Menthol + Camphor + Methyl Salicylate + Oleoresin Capsicum,(25.40 mg+14.30 mg+4.20 mg+0.05 mg)/gm,Kemiko Pharmaceuticals Ltd.,20 gm tube: ৳ 50.00,Not Specified
17218,Oxi-Q,herbal,Capsule,Coenzyme Q10 [Ubidecarenone],60 mg,NIPRO JMI Pharma Ltd.,"Unit Price: ৳ 18.05,(20's pack: ৳ 361.00),",(20's pack: ৳ 361.00)
17217,Oxi-Q,herbal,Capsule,Coenzyme Q10 [Ubidecarenone],30 mg,NIPRO JMI Pharma Ltd.,"Unit Price: ৳ 12.04,(30's pack: ৳ 361.20),",(30's pack: ৳ 361.20)
13974,Ovit-E,herbal,Capsule,Vitamin E [Alpha Tocopherol Acetate],400 IU,Opsonin Pharma Ltd.,"Unit Price: ৳ 6.00,(50's pack: ৳ 300.00),",(50's pack: ৳ 300.00)
13973,Ovit-E,herbal,Capsule,Vitamin E [Alpha Tocopherol Acetate],200 IU,Opsonin Pharma Ltd.,"Unit Price: ৳ 4.00,(100's pack: ৳ 400.00),",(100's pack: ৳ 400.00)
29892,Ostylon,herbal,Capsule,Devil's Claw,400 mg,Empiric Laboratories Ltd.,"Unit Price: ৳ 19.83,(30's pack: ৳ 595.00),",(30's pack: ৳ 595.00)
27671,Ocubil,herbal,Capsule,Bilberry fruit [Vaccinium myrtillus L],160 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 20.00,(30's pack: ৳ 600.00),",(30's pack: ৳ 600.00)
33119,Ocuberry,herbal,Capsule,Bilberry fruit [Vaccinium myrtillus L],160 mg,Drug International Ltd.,Price Unavailable,Not Specified
29866,Nutrilina,herbal,Capsule,Spirulina,500 mg,Renata Limited,"Unit Price: ৳ 12.00,(30's pack: ৳ 360.00),,Unit Price: ৳ 12.00,(60's pack: ৳ 720.00),","(30's pack: ৳ 360.00),(60's pack: ৳ 720.00)"
32164,Novotin,herbal,Capsule,Biotin,2500 mcg,UniMed UniHealth,"Unit Price: ৳ 25.00,(30's pack: ৳ 750.00),",(30's pack: ৳ 750.00)
30122,Novotin,herbal,Capsule,Biotin,5000 mcg,UniMed UniHealth,"Unit Price: ৳ 30.00,(30's pack: ৳ 900.00),",(30's pack: ৳ 900.00)
30121,Novotin,herbal,Capsule,Biotin,1000 mcg,UniMed UniHealth,"Unit Price: ৳ 20.00,(30's pack: ৳ 600.00),",(30's pack: ৳ 600.00)
29686,Normatensin,herbal,Tablet,"Fishar [Snake root, Potassium, Magnesium]",Not Specified,Hamdard Bangladesh,"Unit Price: ৳ 3.00,(50's pack: ৳ 150.00),",(50's pack: ৳ 150.00)
29685,Nishat,herbal,Tablet,Saffron + Sand Lizard + Nutmeg fruit,Not Specified,Hamdard Bangladesh,"Unit Price: ৳ 23.00,(50's pack: ৳ 1,150.00),","(50's pack: ৳ 1,150.00)"
29639,Nimulant,herbal,Capsule,Echinacea,450 mg,Hamdard Bangladesh,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
29742,Nim-A,herbal,Capsule,Nimbadi Churna,500 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 5.00,(30's pack: ৳ 150.00),",(30's pack: ৳ 150.00)
27676,Revatol,herbal,Syrup,Mahadrakkharist [Grape extract],Not Specified,Square Pharmaceuticals Ltd.,200 ml bottle: ৳ 130.00,Not Specified
29745,Reumacare,herbal,Syrup,Prasarani Sandhan,Not Specified,ACME Laboratories Ltd.,200 ml bottle: ৳ 110.00,Not Specified
14759,ResQ,herbal,Capsule,Coenzyme Q10 [Ubidecarenone],60 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 15.05,(18's pack: ৳ 270.90),",(18's pack: ৳ 270.90)
14758,ResQ,herbal,Capsule,Coenzyme Q10 [Ubidecarenone],30 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 8.03,(30's pack: ৳ 240.90),",(30's pack: ৳ 240.90)
27657,Remocof,herbal,Syrup,Herbal cough syrup [Adhatoda Vasica],Not Specified,Incepta Pharmaceuticals Ltd.,"100 ml bottle: ৳ 55.00,200 ml bottle: ৳ 105.00",Not Specified
